likes,928123,10330740,456664753,20165629,546195,401742377,473837611,222103174,98627270,483787858,14110780,5970160,1131457022,562197,686127,383352214,507554171,1732839919,15618582,14946689,473637654,353246678,477132,54992199,222103174,174501086,10330740,483787858,374628474,268536810,519585366,476714097,14110780,8047632,522653994,542824499,2654670,300021061,99157282
name,哔哩哔哩番剧,观察者网,央视新闻,共青团中央,老番茄,原神,新华社,央视网,哔哩哔哩国创,环球网,凉风Kaze,小潮院长,人民日报,中国BOY超级大猩猩,籽岷,美食米阿米,烂活传说,民生视频,桃乐小晚,涼仔,xiao小柴哥,UP-Sings,TAKERA,观视频工作室,央视网,哔哩哔哩会员购,观察者网,环球网,旭旭宝宝实况,火播君,游戏BBQ,小黑图图兔,凉风Kaze,哔哩哔哩弹幕网,大象新闻,军情阿丁,狸子LePtC,狸工智能,盗月社食遇记
2023122423,449311666,415725890,303087794,251117100,188448609,184263624,174868699,148114711,163281329,157924844,136271722,130301149,122632657,116350121,120936383,9093183,9064490,9032453,9038474,8973214,8893755,11101442,3474686,45841769,148114711,24931584,415725890,157924844,35506342,23152952,29931728,1149728,136271722,45671132,45612703,-1,1820287,198558,88479447
2023122511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2023122523,449609470,430644935,303301789,253152871,188510946,184350041,174926922,172573565,163417926,158070860,143554896,130370216,122767805,116432228,120974771,9093722,9064794,-1,9038571,8973287,8893814,7966792,3484948,59141974,172573565,55779718,430644935,158070860,22268938,13449274,29986486,10634887,143554896,53678417,40516012,-1,1821653,198583,88515634
2023122611,451035813,415928226,303327150,251204434,192778239,184355390,174933372,148472720,163435592,137979759,143555824,133283868,122603295,116438608,122011849,9093790,9064865,9032843,9038581,8973277,8893824,11102578,3485280,59142105,148472720,25032332,415928226,137979759,22269068,13454810,39421488,1150459,143555824,45675651,45675592,-1,1821804,198618,88519902
2023122623,451152145,416067052,305890256,251229348,192795813,184387759,177238634,148525129,163902624,138100816,143559212,133304194,122744871,116458540,120993364,9093972,9065025,9033294,9038641,8973337,8893855,7967345,10095646,45844328,148525129,25059597,416067052,138100816,35507751,23164271,39440630,1150801,143559212,53680980,40548605,-1,1821993,198640,88560398
2023122711,449861097,430746241,305951403,251239509,188544381,184400731,174966026,172644351,163939332,158235009,136287411,130408633,123036473,116470736,122033625,9094097,9065134,9033412,9038788,8973336,8893860,11103353,3489355,59143794,172644351,55833952,430746241,158235009,22393690,13476179,39453843,10635539,136287411,53682442,40561123,-1,1822095,198624,88592718
2023122723,450015103,430817440,303607901,253237904,188562093,184473999,175020580,148668712,163595106,158361107,143585769,130432126,123117217,116526662,121026873,9094288,9065358,9033547,9038921,8973419,8893912,7968194,3495213,45846536,148668712,25108130,430817440,158361107,35513120,23173942,39484920,10635898,143585769,45683981,40627513,-1,1805032,198684,88625913
2023122811,450080717,416328106,306131684,251261083,188566882,184489538,177332453,148690589,163617418,138355408,143617002,130438324,123144419,116534946,122069430,9094408,9065443,9033380,9038957,8973453,8893923,11104082,3500001,45847141,148690589,55875191,416328106,138355408,35514309,13493484,39502807,1151401,143617002,53688368,45798066,-1,1822346,198687,88632477
2023122823,451601616,416438765,303768110,253251629,188578641,184525057,175133855,148745137,163686677,158493955,143646409,130456978,122991740,116559221,121061946,9094556,9065607,9033791,9039027,8973488,8893941,11104567,3500732,59147636,148745137,25156964,416438765,158493955,35516764,23184269,30138252,1151641,143646409,45688371,45849398,-1,1805296,198695,88647094
2023122911,450313474,416489029,303859292,253262436,192846665,184537795,177472030,172742371,163720047,158533727,136382118,133374776,123250902,116570207,121077940,9094813,9065706,9033656,9039068,8973511,8893971,11104906,10098616,45849879,172742371,25169964,416489029,158533727,22413309,13519967,30158800,10636319,136382118,45689087,40746298,-1,1805417,198723,88653161
2023122923,450480270,430990794,306529093,251297409,192860814,184616083,177549919,148904726,164215830,138682969,143681134,130489503,123137360,116604847,122118372,9094949,9065960,9034098,9039076,8973540,8894018,7969746,10099171,45855502,148904726,55951137,430990794,138682969,22419907,23191733,39591497,1152257,143681134,53694896,45912653,-1,1805568,198734,88669195
2023123011,450592816,416723756,304156595,253298170,188608531,184641144,177601866,148989984,164260709,158695597,143694094,133621117,123191994,121441714,122143577,9095050,9066107,9034037,9039119,8973539,8894062,7970096,10099453,59156314,148989984,25229569,416723756,158695597,35529050,23194198,30212493,10637103,143694094,53697143,45933330,-1,1822897,198736,88690898
